product_id,product_name,full_front_text,front_ocr_success,ingredient_list,nutrition,back_ocr_success,extraction_status,num_images_processed,nova_class,nutrient_profile,High_Sodium_Predicted,High_Sugar_Predicted,High_Fat_Predicted,High_Sat_Fat_Predicted,High_Added_Sugar_Predicted,High_Energy_Predicted,nova_score,profile_score,total_healthiness_score,healthiness_rank,compliant
Br2,Bokku bread,,False,"wheat flour, sugar, margarine, vegetable oil, yeast, salt, flavour","{'energy_kcal': 239.0, 'fat_g': 1.5, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 0.5}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH271,Waye's bee honey with zobo,,False,"Honey, zobo powder, ginger powder","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SD12,Infinite Power,,False,,"{'energy_kcal': 56.17, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': 12.6, 'added_sugar_g': None, 'sodium_mg': 50.0}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
MD305,Grand malt,,False,"Barley malt, caramel, vitamins B1, B2, B6, Sucrose, sorghum, hops and water","{'energy_kcal': 59.7, 'fat_g': 0.4, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
Br3,Family Loaf Extra,,False,"Flour, magarine, water, sugar, improver, milk powder, salt, yeast","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
BC17,Lamis Rice cakes original,,False,Rice,"{'energy_kcal': 357.0, 'fat_g': 0.43, 'saturated_fat_g': None, 'sugar_g': 0.57, 'added_sugar_g': None, 'sodium_mg': 6143.0}",False,Ground Truth Fallback,0,Minimally Processed,1,True,False,False,False,False,False,3,1,4.0,Moderately Healthy,False
SD10,Fearless Energy drink Classic,,False,,"{'energy_kcal': 40.0, 'fat_g': 0.0, 'saturated_fat_g': 0.0, 'sugar_g': 8.7, 'added_sugar_g': None, 'sodium_mg': 9.0}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
BI10,Yale Nice Biscuits,,False,,"{'energy_kcal': 431.41, 'fat_g': 14.91, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Minimally Processed,1,False,False,True,False,False,False,3,1,4.0,Moderately Healthy,False
B299,Bravo tea Triple immune support,,False,"Astragalus root,isatis root,privet berry,wild yam rhizome,honeysuckle stem & flower,jasmine flower","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
B300,Balona chocolate flavour drink 3 in 1,,False,"Sugar, Non-dairy creamer,cocoa powder,silicon dioxide and flavour","{'energy_kcal': 430.6, 'fat_g': 18.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 350.0}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SD7,Arizon Iced Tea with Lemon Flavour,,False,"Premium brewed black tea using filtered water, high fructose corn syrup (glucose-fructose corn syrup), citric acid, natural flavour, ","{'energy_kcal': 33.8, 'fat_g': None, 'saturated_fat_g': 0.001, 'sugar_g': 9.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
SSH272,Whole earth plant-based sugar alternative ,,False,"Erythritol, monk fruit extract","{'energy_kcal': None, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 0.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
MD307,Maltonic malt,,False,"Malted sorghum, water, maize, sucrose, caramel, hops, vitamins A, B1, B2, B6 &C","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH248,dangote sugar refined granulated white sugar,,False,"cane sugar (99.9% minimum), vitamin A (25Iu/gram minimum)","{'energy_kcal': 400.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH251,Dogan's refined granulated white sugar ,,False,"cane sugar (99.9% minimum), vitamin A (25IU/gram minimum)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH252,Family cane sugar brown granulated,,False,"cane sugar , vitamin A and water","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH254,Golden penny white cube sugar,,False,"sugar, vitamin A (25,000IU/kg)","{'energy_kcal': 395.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH255,Golden penny white granulated sugar,,False,"sugar, vitamin A (25,000IU/kg)","{'energy_kcal': 395.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
Br7,Crago Bread,,False,"Flour, water, sugar, milk, salt, improver, butter","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
Br6,A One Usaku Special Bakery,,False,"Sugar, wheat flour, salt, milk, butter and preservative","{'energy_kcal': 78.0, 'fat_g': 3.5, 'saturated_fat_g': None, 'sugar_g': 2.2, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
Br5,705 Bakers,,False,"Flour, sugar, margarine, vegetable oil, yeast, bread improver, salt, water, preservative","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
Y228,Gravity drinkable greek yoghurt plain sweetened,,False,"Whole milk powder (full cream), treated water, yoghurt starter culture (lactobacillus bulgaricus and streptococcus thermophilus)","{'energy_kcal': 50.0, 'fat_g': 0.4, 'saturated_fat_g': 0.05, 'sugar_g': 1.6, 'added_sugar_g': None, 'sodium_mg': 18.0}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
Y218,BG yoghurt sweetend,,False,"Treated water, powdered milk, sugar, vanilla flavour, DVS culture","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH258,Lakanto monkfruit sweetner with erythritol,,False,"Erythrial, monk fruit extract","{'energy_kcal': 0.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SSH260,Organic blue agave all purpose sweetner,,False,organic agave syrup,"{'energy_kcal': 286.0, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 71.0, 'added_sugar_g': None, 'sodium_mg': 0.0}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
SSH263,Rowse runny honey,,False,,"{'energy_kcal': 329.0, 'fat_g': 0.5, 'saturated_fat_g': 0.2, 'sugar_g': 80.8, 'added_sugar_g': None, 'sodium_mg': 30.0}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
CS211,Queen's bite chin chin,,False,"wheat flour,sugar,butter,milk,iodized salt,egg,baking powder natural flavoniods and pepper","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
MSS4,Annona Strawberry Jam,,False,"Fresh strawberries, sugar, pectin, citric acid","{'energy_kcal': None, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
PS8,"Supreme semolina, 100% wheat",,False,"wheat, micronutrients (zinc, vitamin B3, iron, vitamin B1, Vitamin B6, Vitamin B2, Vitamin B9, Vitamin A, Vitamin B12)","{'energy_kcal': 380.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.4, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
PS2,Honey well semolina,,False,"wheat, vitamin premix","{'energy_kcal': 333.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.5, 'saturated_fat_g': 0.14, 'sugar_g': 0.27, 'added_sugar_g': 0.0, 'sodium_mg': 1.79, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
PS7,Honey well whole wheat meal,,False,"wheat, vitamin premix","{'energy_kcal': 344.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 1.93, 'saturated_fat_g': 0.15, 'sugar_g': 0.35, 'added_sugar_g': 0.0, 'sodium_mg': 1.58, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
PS5,Ayoola Poundo Yam Flour,,False,,"{'energy_kcal': 396.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.0, 'saturated_fat_g': None, 'sugar_g': 3.3, 'added_sugar_g': None, 'sodium_mg': 396.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Minimally Processed,1,True,False,False,False,False,False,3,1,4.0,Moderately Healthy,False
CS207,Cheese balls,,False,"corngrits,salt,refined vegetable oil,natural cheese solids,flavour FD&C-E110","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
NS193,baba foods chilli spiced cashew,,False,"cashew kernels,salt,vegetable oil,chilli pepper","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
HSC33,Ama wonda curry,,False,"tumeric, ginger, garlic, corlander, cumin, fenugreek, bay leaf and salt","{'energy_kcal': None, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
NS169,SoZYMA creamy coconut peanut,,False,"Peanut, cholesterol free oil, egg, flour, salt, sugar, coconut","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
NS172,R&L delight peanut snacks,,False,"Peanuts, wheat flour, sugar, coconut, vegetable oil, water, coconut, salt, egg","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
NS178,Peanut (frankers foods ENT),,False,"Groundnut, wheat flour, sugar, egg, salt and vegetable oil","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
MSS14,Tesco Strawberry Jam,,False,,"{'energy_kcal': 254.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 0.3, 'saturated_fat_g': 0.0, 'sugar_g': 61.0, 'added_sugar_g': None, 'sodium_mg': 20.0, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,2,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
MSS15,Sisma Margarina Para Conzinhar,,False,"Vegetable oil, salt, emulsificants (E471, E322), antioxidants (E304, E306), beta carotene CI 75130, Vitamin A (30,000 iu/kg), vitamin D (30,000 IU/kg)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
NS191,so-zyma creamy coconut peanut hot and spicy,,False,"peanut,flour,cholesterol free oil,egg,salt,sugar,pepper coconut","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
HSC153,Ama wonda curry,,False,"coriander, tumeric, cumin, garlic, bay leaf, salt, fenugreek, ginger","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
DC125,Chucko's milky coconut chin chin,,False,"Wheat flour, sugar, salt, flavour, vegetable oil, coconut, egg, milk","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
FM117,super gold sardine,,False,"mackerel, tomato sauce, water, salt","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
DC134,SoZYMA plantain chips,,False,"Ripe plantain, salt, vegetable oil","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
HSC159,Vitals GingerGarlic powder,,False,"Crushed ginger powder,crushed garlic powder,salt and anti-caking agent(E551)","{'energy_kcal': None, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
FJ10,Ginger Shot,,False,"Ginger, tumeric, garlic, lime, lemon and honey","{'energy_kcal': 66.6, 'fat_g': 0.5, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': 45.9}",False,Ground Truth Fallback,0,Processed,0,False,False,False,False,False,False,1,3,4.0,Moderately Healthy,True
SG3,Cotton Bubble Gum,,False,,"{'energy_kcal': 308.0, 'fat_g': None, 'saturated_fat_g': None, 'sugar_g': 77.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
Pa3,Golden Penny Pasta Twist,,False,Durum semolina pasta,"{'energy_kcal': 365.0, 'carbohydrates_g': None, 'protein_g': None, 'fat_g': 1.2, 'saturated_fat_g': 0.3, 'sugar_g': 7.0, 'added_sugar_g': None, 'sodium_mg': None, 'serving_size': None, 'is_per_100': False}",False,Front & Back Processed,1,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
Pa2,Golden Penny Pasta Spaghetti,,False,"Durum wheat, semolina","{'energy_kcal': 365.0, 'fat_g': 1.2, 'saturated_fat_g': 0.3, 'sugar_g': 7.0, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Minimally Processed,1,False,True,False,False,False,False,3,1,4.0,Moderately Healthy,False
SG10,Bounty,,False,,"{'energy_kcal': 487.0, 'fat_g': 26.0, 'saturated_fat_g': 21.0, 'sugar_g': 48.0, 'added_sugar_g': None, 'sodium_mg': 260.0}",False,Ground Truth Fallback,0,Minimally Processed,4,True,True,True,True,False,False,3,0,3.0,Moderately Healthy,False
Be13,Guiness Smooth Stout,,False,"Sorghum, malt, roast barley, hops and stabilizer E405","{'energy_kcal': 61.0, 'fat_g': 0.1, 'saturated_fat_g': None, 'sugar_g': None, 'added_sugar_g': None, 'sodium_mg': None}",False,Ground Truth Fallback,0,Ultra Processed,0,False,False,False,False,False,False,0,3,3.0,Moderately Healthy,True
